epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
182,1312.85,0.8274,1.09026,1.76501,0.71426,0.60687,0.71369,0.57454,0.80535,1.16867,1.91336,0.00071284,0.00071284,0.00071284
183,1319.26,0.82409,1.07925,1.71126,0.72349,0.62794,0.73167,0.59142,0.80384,1.12553,1.91191,0.00071064,0.00071064,0.00071064
184,1326.23,0.82089,1.08736,1.70892,0.66796,0.64763,0.7196,0.57887,0.80739,1.15864,1.91544,0.00070844,0.00070844,0.00070844
185,1332.67,0.83135,1.07607,1.7504,0.67204,0.64706,0.71961,0.58115,0.8007,1.14527,1.90649,0.00070624,0.00070624,0.00070624
186,1339.55,0.80436,1.04037,1.7425,0.71452,0.62303,0.72199,0.58127,0.79692,1.13838,1.91654,0.000704041,0.000704041,0.000704041
187,1346.23,0.82171,1.07845,1.72366,0.72052,0.62461,0.72872,0.59135,0.79689,1.127,1.90415,0.000701841,0.000701841,0.000701841
188,1352.94,0.82231,1.07028,1.72237,0.74048,0.60986,0.73355,0.59433,0.79726,1.14445,1.90698,0.000699641,0.000699641,0.000699641
189,1359.81,0.83485,1.07655,1.75503,0.69611,0.62529,0.71856,0.58134,0.79871,1.15024,1.91809,0.000697441,0.000697441,0.000697441
190,1366.08,0.80687,1.06164,1.73631,0.71456,0.61346,0.71977,0.5854,0.78913,1.13782,1.90384,0.000695242,0.000695242,0.000695242
191,1373.23,0.84001,1.07621,1.74556,0.69898,0.63196,0.72075,0.58416,0.79518,1.14539,1.89982,0.000693042,0.000693042,0.000693042
192,1380.01,0.80058,1.05177,1.72725,0.7084,0.6167,0.72113,0.58265,0.79724,1.145,1.91287,0.000690842,0.000690842,0.000690842
193,1386.77,0.81907,1.05974,1.72604,0.72337,0.61475,0.72546,0.58774,0.79382,1.1368,1.89844,0.000688642,0.000688642,0.000688642
194,1393.46,0.82746,1.07914,1.77081,0.72386,0.60315,0.72503,0.58544,0.79328,1.14169,1.90633,0.000686442,0.000686442,0.000686442
195,1400.39,0.80613,1.04459,1.72213,0.74341,0.60845,0.72383,0.58559,0.79613,1.13978,1.90589,0.000684243,0.000684243,0.000684243
196,1407.04,0.809,1.05139,1.74792,0.70811,0.61355,0.70939,0.57181,0.79472,1.17578,1.90403,0.000682043,0.000682043,0.000682043
197,1414.05,0.80514,1.05744,1.77457,0.73401,0.60404,0.72343,0.58344,0.79563,1.12732,1.90699,0.000679843,0.000679843,0.000679843
198,1420.75,0.8312,1.06528,1.7411,0.72115,0.63392,0.73144,0.59435,0.78812,1.11698,1.90867,0.000677643,0.000677643,0.000677643
199,1427.11,0.79588,1.03221,1.72945,0.69942,0.62632,0.72118,0.58537,0.78852,1.13666,1.9022,0.000675444,0.000675444,0.000675444
200,1434.01,0.81636,1.06792,1.71621,0.75252,0.60282,0.72731,0.5904,0.79456,1.12284,1.90266,0.000673244,0.000673244,0.000673244
201,1440.63,0.81289,1.04959,1.73498,0.74006,0.61062,0.72784,0.59127,0.7874,1.12938,1.9063,0.000671044,0.000671044,0.000671044
202,1447.33,0.80166,1.04662,1.71314,0.73176,0.61997,0.73232,0.59453,0.78871,1.12047,1.89401,0.000668844,0.000668844,0.000668844
203,1454.23,0.82778,1.06115,1.73943,0.68128,0.64761,0.71885,0.58186,0.795,1.14692,1.90084,0.000666644,0.000666644,0.000666644
