epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
164,1940.93,0.70738,0.70753,1.66904,0.77419,0.69722,0.79111,0.66234,0.7162,0.87229,1.90659,0.000752436,0.000752436,0.000752436
165,1952.46,0.70568,0.70991,1.66783,0.75462,0.70241,0.78974,0.66008,0.72695,0.88576,1.90249,0.000750236,0.000750236,0.000750236
166,1964.02,0.72456,0.72114,1.69191,0.77022,0.72276,0.8069,0.67418,0.71228,0.84596,1.90325,0.000748036,0.000748036,0.000748036
167,1975.65,0.71762,0.73706,1.67183,0.74105,0.71409,0.78628,0.65052,0.72835,0.89931,1.91146,0.000745837,0.000745837,0.000745837
168,1987.14,0.73414,0.72994,1.68809,0.7642,0.72647,0.80564,0.67378,0.71483,0.84031,1.8928,0.000743637,0.000743637,0.000743637
169,1998.74,0.72833,0.72571,1.69133,0.73548,0.68111,0.76576,0.63431,0.73353,0.93776,1.9161,0.000741437,0.000741437,0.000741437
170,2010.24,0.71631,0.72269,1.67484,0.77992,0.73735,0.82121,0.69009,0.70519,0.8085,1.88514,0.000739237,0.000739237,0.000739237
171,2021.88,0.69465,0.69072,1.6443,0.73898,0.67275,0.76358,0.62713,0.75232,0.9533,1.91726,0.000737037,0.000737037,0.000737037
172,2033.44,0.7171,0.73275,1.64282,0.74684,0.69152,0.7836,0.64774,0.72807,0.89056,1.9004,0.000734838,0.000734838,0.000734838
173,2044.98,0.72291,0.72361,1.66917,0.7591,0.74581,0.81032,0.67954,0.70083,0.81824,1.87799,0.000732638,0.000732638,0.000732638
174,2056.5,0.70528,0.71186,1.66543,0.75469,0.69863,0.78696,0.65594,0.72657,0.8923,1.90274,0.000730438,0.000730438,0.000730438
175,2068.05,0.71915,0.71305,1.68939,0.74673,0.73178,0.80447,0.67301,0.71382,0.84495,1.8991,0.000728238,0.000728238,0.000728238
176,2079.61,0.70058,0.70371,1.63839,0.76403,0.71469,0.80202,0.66744,0.71506,0.86401,1.8972,0.000726038,0.000726038,0.000726038
177,2091.18,0.69733,0.69684,1.64344,0.74334,0.69725,0.78714,0.65349,0.71581,0.89389,1.89109,0.000723839,0.000723839,0.000723839
178,2102.74,0.7253,0.71659,1.6824,0.7854,0.70613,0.80662,0.67366,0.71321,0.84232,1.8944,0.000721639,0.000721639,0.000721639
179,2114.21,0.72138,0.71017,1.69772,0.7535,0.71171,0.78734,0.65347,0.72096,0.8842,1.89596,0.000719439,0.000719439,0.000719439
180,2125.8,0.70661,0.69593,1.67232,0.76052,0.6845,0.78815,0.65859,0.72126,0.89132,1.90298,0.000717239,0.000717239,0.000717239
181,2137.36,0.70568,0.69993,1.66946,0.75966,0.7243,0.80341,0.67115,0.71413,0.84314,1.88851,0.00071504,0.00071504,0.00071504
